timestamp,vx,vy,yaw_rate,status
2026-08-04T06:51:14Z,,,,no_data
2026-08-04T06:51:50Z,,,,no_data
2026-08-04T06:52:27Z,,,,no_data
2026-08-04T06:53:03Z,,,,no_data
2026-08-04T06:53:39Z,,,,no_data
2026-08-04T06:54:15Z,,,,no_data
2026-08-04T06:54:52Z,,,,no_data
2026-08-04T06:55:28Z,,,,no_data
2026-08-04T06:56:04Z,,,,no_data
2026-08-04T06:56:40Z,,,,no_data
2026-08-04T06:57:17Z,,,,no_data
2026-08-04T06:57:53Z,,,,no_data
2026-08-04T06:58:29Z,,,,no_data
2026-08-04T06:59:05Z,,,,no_data
2026-08-04T06:59:42Z,,,,no_data
2026-08-04T07:00:18Z,,,,no_data
2026-08-04T07:00:54Z,,,,no_data
2026-08-04T07:01:30Z,,,,no_data
2026-08-04T07:02:07Z,,,,no_data
2026-08-04T07:02:43Z,,,,no_data
2026-08-04T07:03:19Z,,,,no_data
2026-08-04T07:03:54Z,,,,no_data
